relationship_name	count
relationship_name: contains; entity_name: unit cell (tetrahedron+octahedron); entity_description: The configuration of 4 tetrahedra and 1 octahedron that tessellates 3D space.	1
relationship_name: contains; entity_name: unit consistency; entity_description: All calculations must respect metric units	1
relationship_name: contains; entity_name: united arab emirates; entity_description: A country in the Middle East composed of seven emirates.	1
relationship_name: contains; entity_name: united kingdom; entity_description: Associated country, potential UK partner eligibility	1
relationship_name: contains; entity_name: united kingdom; entity_description: Associated country to Horizon Europe, location of some partners	1
relationship_name: contains; entity_name: united kingdom; entity_description: Country	1
relationship_name: contains; entity_name: united nations educational, scientific and cultural organization; entity_description: Agency promoting international collaboration through education, science, and culture.	1
relationship_name: contains; entity_name: united nations; entity_description: Intergovernmental organization	1
relationship_name: contains; entity_name: united nations; entity_description: International organization that endorsed the Trillion Trees Challenge.	1
relationship_name: contains; entity_name: united nations ocean conference 2025; entity_description: Conference held in Nice in 2025	1
relationship_name: contains; entity_name: united states army intelligence and security command; entity_description: U.S. military intelligence command that researched remote viewing.	1
relationship_name: contains; entity_name: united states constitution; entity_description: Founding legal document of the United States.	1
relationship_name: contains; entity_name: united states; entity_description: Region where Cheery Glow Variety is cultivated	1
relationship_name: contains; entity_name: unit; entity_description: Measurement unit for quantitative metrics	1
relationship_name: contains; entity_name: unit; entity_description: The unit of measurement tied to measurable inputs in calculations.	1
relationship_name: contains; entity_name: unit_gl; entity_description: Grams per litre (g/L), representing gold concentration in solution.	1
relationship_name: contains; entity_name: unit_gt; entity_description: Grams per tonne (g/t), representing gold grade in ore.	1
relationship_name: contains; entity_name: unit_kg_au; entity_description: Kilograms of pure gold (kg Au).	1
relationship_name: contains; entity_name: unit_kg_dore; entity_description: Kilograms of doré bar mass at stated purity (% Au by assay).	1
relationship_name: contains; entity_name: unit of analysis difference; entity_description: KPMG starts with corporate entity/product; Clarity starts with system phases/process states.	1
relationship_name: contains; entity_name: unit of energy; entity_description: A fundamental measure of energy, represented by the number 1.	1
relationship_name: contains; entity_name: unit of measurement; entity_description: A standardized metric used to quantify supply chain processes and events.	1
relationship_name: contains; entity_name: units; entity_description: Measurement units that calculations must remain tied to.	1
relationship_name: contains; entity_name: units; entity_description: Units that must be explicitly linked in phase mapping	1
relationship_name: contains; entity_name: unity; entity_description: Represents something, the concept created from Zero.	1
relationship_name: contains; entity_name: unity; entity_description: State of oneness or undifferentiation	1
relationship_name: contains; entity_name: unity; entity_description: Symbolizes the neutral point of reference for definition.	1
relationship_name: contains; entity_name: unity; entity_description: The all-encompassing whole containing all somethingness, represented by 1.	1
relationship_name: contains; entity_name: unity; entity_description: The basic value of 1 from which other values are derived.	1
relationship_name: contains; entity_name: unity; entity_description: The concept of something, represented as one (1) in the Tholonic model.	1
relationship_name: contains; entity_name: unity; entity_description: The initial value from which recursive calculations begin in the Tholonic model.	1
relationship_name: contains; entity_name: unity; entity_description: The number 1, signifying the gap between perfection and its manifestation	1
relationship_name: contains; entity_name: unity; entity_description: The point of origin or oneness from which Yin and Yang arise.	1
relationship_name: contains; entity_name: unity; entity_description: The state of being one; the fundamental essence of energy.	1
relationship_name: contains; entity_name: unity_infinity_equivalence_claim; entity_description: The claim that unity (1) is equivalent to infinity, as asserted by thinkers like Parmenides and Leibniz.	1
relationship_name: contains; entity_name: unity (n=1); entity_description: The initial whole state N=1.	1
relationship_name: contains; entity_name: unity of heaven and earth; entity_description: The harmonious union of Heaven and Earth.	1
relationship_name: contains; entity_name: universal/atomic axis; entity_description: Axis organizing forces by scope (universal to atomic)	1
relationship_name: contains; entity_name: universal constraint; entity_description: A pattern that any system must follow to be sustainable; the N-D-C pattern is such a constraint.	1
relationship_name: contains; entity_name: universal data-store; entity_description: hypothetical repository of all instances of Awareness	1
relationship_name: contains; entity_name: universal entropy; entity_description: The total entropy of the entire Universe as a closed system	1
relationship_name: contains; entity_name: universal gravitational constant; entity_description: A constant that describes the strength of gravity.	1
relationship_name: contains; entity_name: universal gravitational constant; entity_description: A physical constant involved in the calculation of gravitational force.	1
relationship_name: contains; entity_name: universal gravitational constant g; entity_description: The universal gravitational constant, a fundamental constant in physics.	1
relationship_name: contains; entity_name: universal intelligence; entity_description: Broader intelligence beyond human reasoning	1
relationship_name: contains; entity_name: universality claim; entity_description: Claim that the TVPCI model applies universally across commodity chains	1
relationship_name: contains; entity_name: universal law; entity_description: A law that applies across all scales and contexts.	1
relationship_name: contains; entity_name: universal laws; entity_description: Laws that operate across all scopes	1
relationship_name: contains; entity_name: universal pattern; entity_description: The name of a node like Reason, Sustainability etc.	1
relationship_name: contains; entity_name: universal patterns; entity_description: Patterns like Fibonacci sequence, fractals, power laws, and Benford's law that appear across all scales of existence.	1
relationship_name: contains; entity_name: universal (scope); entity_description: Scale of influence spanning cosmic distances.	1
relationship_name: contains; entity_name: universal scope; entity_description: Universal laws apply everywhere.	1
relationship_name: contains; entity_name: universe; entity_description: All existing matter and space considered as a whole.	1
relationship_name: contains; entity_name: universe; entity_description: All existing matter and space; possibly created by black holes.	1
relationship_name: contains; entity_name: universe; entity_description: The entirety of space and time, whose entropy was 10^88 k_B at the Big Bang, is 10^103 k_B today, and will reach a maximum of 10^123 k_B.	1
relationship_name: contains; entity_name: universe; entity_description: The only known closed system	1
relationship_name: contains; entity_name: universe; entity_description: The totality of all matter and energy	1
relationship_name: contains; entity_name: universe; entity_description: The universal scale.	1
relationship_name: contains; entity_name: universe; entity_description: The whole of existence; the unity in which all things are parts	1
relationship_name: contains; entity_name: universe evolution; entity_description: The journey of the universe from the Big Bang to heat death.	1
relationship_name: contains; entity_name: universes plan; entity_description: The inherent trajectory encoded in the bidirectional nature of entropy.	1
relationship_name: contains; entity_name: universidad de jaén; entity_description: leading research centre on olive bioeconomy; circular bioeconomy and SDG publications in sector	1
relationship_name: contains; entity_name: universidad de jaén; entity_description: Leading research centre on olive bioeconomy; circular bioeconomy and SDG publications in sector.	1
relationship_name: contains; entity_name: universidad de jaén; entity_description: Leading research centre on olive bioeconomy with publications in circular bioeconomy and SDGs.	1
relationship_name: contains; entity_name: universidad de jaén; entity_description: Research centre on olive bioeconomy, potential partner	1
relationship_name: contains; entity_name: università degli studi di bari aldo moro; entity_description: Olive supply chain research; Mediterranean agriculture expertise.	1
relationship_name: contains; entity_name: università degli studi di bari aldo moro; entity_description: Research institution focusing on olive supply chain and Mediterranean agriculture expertise.	1
relationship_name: contains; entity_name: università di bari; entity_description: A university in Italy proposed for the Italian Olive Oil Market role in the consortium, leading Work Package 3.	1
relationship_name: contains; entity_name: università di bari; entity_description: Italian university, potential partner	1
relationship_name: contains; entity_name: università di bari; entity_description: Italian university, potential WP3 partner	1
relationship_name: contains; entity_name: università di bari; entity_description: University / Industry Association from Italy.	1
relationship_name: contains; entity_name: university of arizona; entity_description: University where Stuart Hameroff is a professor	1
relationship_name: contains; entity_name: university of bologna; entity_description: Italian academic institution collaborating on supply chain modeling and policy analysis.	1
relationship_name: contains; entity_name: university of california press; entity_description: Publisher of Castaneda's 1968 work.	1
relationship_name: contains; entity_name: university of cambridge; entity_description: University where Sheldrake was a professor	1
relationship_name: contains; entity_name: university of kansas; entity_description: University of Kansas	1
relationship_name: contains; entity_name: university of oxford; entity_description: Academic institution associated with Samuel Levin.	1
relationship_name: contains; entity_name: university of portsmouth; entity_description: The institution where Melvin Vopson works	1
relationship_name: contains; entity_name: university of stuttgart; entity_description: German university that houses the Institute for Statics and Dynamics of Aerospace Structures.	1
relationship_name: contains; entity_name: university of twente; entity_description: Coordinating Partner, leading WP1 and WP7 (excluding WP8), based in the Netherlands	1
relationship_name: contains; entity_name: university of utrecht; entity_description: Dutch university where Lindenmayer worked.	1
relationship_name: contains; entity_name: un ocean conference 2025; entity_description: Global summit addressing ocean conservation and sustainable development goals.	1
relationship_name: contains; entity_name: unprimed spinor; entity_description: The component π_{A'} of a twistor that encodes momentum and outward-directed physical activity.	1
relationship_name: contains; entity_name: unprimed spinor (π_{a}); entity_description: A component of twistor representing momentum and physical activity.	1
relationship_name: contains; entity_name: unsolved problems in number theory; entity_description: By R.K. Guy, 3rd edition, 2004, Springer.	1
relationship_name: contains; entity_name: unstable when isolated; entity_description: Tendency to decay or transform when not bound in a nucleus.	1
relationship_name: contains; entity_name: unsustainable configurations; entity_description: Configurations that lead to unsustainability when D and C diverge significantly.	1
relationship_name: contains; entity_name: unsustainable configurations; entity_description: States in which the system diverges significantly, leading to failure.	1
relationship_name: contains; entity_name: unwto statistics; entity_description: tourism data	1
relationship_name: contains; entity_name: updated_irrigation_data; entity_description: Updated irrigation data metrics for the Danube River Basin, incorporating recent technological and policy changes.	1
relationship_name: contains; entity_name: update_state; entity_description: Function that updates the application state.	1
relationship_name: contains; entity_name: upland wetland protection; entity_description: Protecting upland wetlands for flood and water quality benefits; quantifiability: Low	1
relationship_name: contains; entity_name: upper_paleolithic_era; entity_description: The archaeological period from which the Ishango Bone originates, approximately 20,000-44,000 years ago.	1
relationship_name: contains; entity_name: upper parent tholon; entity_description: The primary tholon that instantiates as a proton and creates the lower reflection tholon	1
relationship_name: contains; entity_name: upstream phase; entity_description: The early, often primary‑production stage of a physical chain.	1
relationship_name: contains; entity_name: uranium; entity_description: Chemical element 92	1
relationship_name: contains; entity_name: uranus castration; entity_description: Cronus castrated his father Uranus with the Great Sickle	1
relationship_name: contains; entity_name: uranus; entity_description: Extra-Saturnian planet discovered later.	1
relationship_name: contains; entity_name: urbanization; entity_description: Urban growth and impervious surfaces; quantifiability: High	1
relationship_name: contains; entity_name: url; entity_description: Web address linking to data source documentation	1
relationship_name: contains; entity_name: uroboros; entity_description: Ancient symbol of cyclical existence, a serpent consuming its own tail; represents the eternal cycle of endings and beginnings, closely related to chaos.	1
relationship_name: contains; entity_name: us$1,000,000 reward; entity_description: The monetary prize offered for solving a^x + b^x = c^x under certain conditions.	1
relationship_name: contains; entity_name: usa; entity_description: An instance of a country (United States of America)	1
relationship_name: contains; entity_name: usa; entity_description: Country with a mix of fossil fuels and renewable energy.	1
relationship_name: contains; entity_name: usa; entity_description: Destination country receiving 5,000 FEU-equivalents per year.	1
relationship_name: contains; entity_name: usa; entity_description: Mixed grid clean energy modifier 1.0	1
relationship_name: contains; entity_name: usa; entity_description: United States of America.	1
relationship_name: contains; entity_name: u.s. agency for international development (usaid); entity_description: US government agency that presented shea trade data in 2013.	1
relationship_name: contains; entity_name: us aid 2013 report; entity_description: A document outlining agricultural development initiatives in West Africa.	1
relationship_name: contains; entity_name: us aid 2013 shea trade presentation; entity_description: Presentation by Lovett at the NYC Global Shea conference, providing trade and income data.	1
relationship_name: contains; entity_name: us aid; entity_description: United States Agency for International Development, source of data	1
relationship_name: contains; entity_name: usa today; entity_description: newspaper	1
relationship_name: contains; entity_name: us cbp; entity_description: U.S. Customs and Border Protection.	1
relationship_name: contains; entity_name: us customs and border protection; entity_description: Enforces HTS 9613.10 import duty	1
relationship_name: contains; entity_name: usd 15-30/tco2e; entity_description: Floor offtake price range for carbon credits (VCM floor ~USD 15, CORSIA floor ~USD 20).	1
relationship_name: contains; entity_name: us dollar per metric ton; entity_description: Price unit (US$/MT)	1
relationship_name: contains; entity_name: use (natural and manmade); entity_description: Human use of fossil fuels and other carbon sources, causing emissions	1
relationship_name: contains; entity_name: us; entity_description: United States with specific import controls.	1
relationship_name: contains; entity_name: use of numerical symbols by the chimpanzee (pan troglodytes): cardinals, ordinals, and the introduction of zero; entity_description: Article in Animal Cognition (2001) on chimpanzees and zero	1
relationship_name: contains; entity_name: use-of-proceeds bond; entity_description: bond type	1
relationship_name: contains; entity_name: us epa hardrock mining environmental regulations; entity_description: EPA regulations for hardrock mining	1
relationship_name: contains; entity_name: user; entity_description: The person interacting with the system to change parameters	1
relationship_name: contains; entity_name: usgs; entity_description: United States Geological Survey	1
relationship_name: contains; entity_name: usgs; entity_description: United States Geological Survey, data source for mining.	1
relationship_name: contains; entity_name: usgs; entity_description: United States Geological Survey, provider of mineral statistics.	1
relationship_name: contains; entity_name: usgs mineral resources program; entity_description: U.S. Geological Survey program specialized in mineral resource assessment.	1
relationship_name: contains; entity_name: usgs mineral resources program; entity_description: USGS mineral resource information	1
relationship_name: contains; entity_name: usgs minerals yearbook; entity_description: USGS annual mineral commodity report	1
relationship_name: contains; entity_name: using an ecosystem services approach to re-frame the management of flow constraints in a major regulated river basin; entity_description: 2020	1
relationship_name: contains; entity_name: using tailings for cement production; entity_description: Limited use of tailings in cement	1
relationship_name: contains; entity_name: usl; entity_description: USL is a financial institution involved in commodity trading.	1
relationship_name: contains; entity_name: u.s. patent office; entity_description: United States Patent Office	1
relationship_name: contains; entity_name: u.s. supreme court; entity_description: Highest court in the United States.	1
relationship_name: contains; entity_name: utility billing system; entity_description: system for billing consumers based on metered water usage	1
relationship_name: contains; entity_name: utility; entity_description: Utility classes for styling purposes.	1
relationship_name: contains; entity_name: uxolo development finance; entity_description: A publication covering development finance news, publisher of the February and May Development Finance Newsletters.	1
relationship_name: contains; entity_name: v_3; entity_description: A derived cubic value related to Voltage.	1
relationship_name: contains; entity_name: v_3; entity_description: Calculated cube product of the voltage.	1
relationship_name: contains; entity_name: v_3; entity_description: Calculated cubic value related to voltage.	1
relationship_name: contains; entity_name: v3; entity_description: Derived voltage value calculated as 6 cubed.	1
relationship_name: contains; entity_name: v_3; entity_description: Derived voltage value related to the cubic relationship.	1
relationship_name: contains; entity_name: v_3; entity_description: V_3 (Voltage cubed, V^3)	1
relationship_name: contains; entity_name: v_3; entity_description: Value representing cubic relationship of V.	1
relationship_name: contains; entity_name: vacuoles; entity_description: Storage organelles in cells	1
relationship_name: contains; entity_name: vacuum decay; entity_description: A catastrophic end through a change in the quantum vacuum state.	1
relationship_name: contains; entity_name: vaginal birth (natural); entity_description: Exposes newborn to microbes of the natural surroundings.	1
relationship_name: contains; entity_name: vahe tshitoyan; entity_description: A researcher who published work on unsupervised word embeddings in Nature.	1
relationship_name: contains; entity_name: valencia fruits; entity_description: Publication that interviewed Ignasi Iglesias	1
relationship_name: contains; entity_name: validate_environmental_metrics_ipynb; entity_description: Jupyter notebook for comparing synthetic and real environmental data.	1
relationship_name: contains; entity_name: valle del jerte; entity_description: Site of first-level Corette trials in Spain	1
relationship_name: contains; entity_name: valle del jerte; entity_description: Trial location in Spain	1
relationship_name: contains; entity_name: valuation; entity_description: The process of assigning a monetary or non-monetary worth to a system or outcome.	1
relationship_name: contains; entity_name: value appropriation asymmetries; entity_description: Unequal distribution of economic benefits along the supply chain, to which cooperative structures are particularly vulnerable.	1
relationship_name: contains; entity_name: value capture; entity_description: 	1
relationship_name: contains; entity_name: value capture; entity_description: Question about whether value reaches those who created it.	1
relationship_name: contains; entity_name: value capture; entity_description: The process of securing value from products or services within a market.	1
relationship_name: contains; entity_name: value chain aligns to supply chain by phase id; entity_description: A claim about alignment between value chain and supply chain by phase ID.	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: A claim stating that the value chain aligns to the supply chain by phase ID.	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: A related claim.	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: Claim that value chain aligns to supply chain through phase identifiers	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: related claim statement	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: Related claim: 'value chain aligns to supply chain by phase id'	1
relationship_name: contains; entity_name: value_chain_aligns_to_supply_chain_by_phase_id; entity_description: value_chain_aligns_to_supply_chain_by_phase_id	1
relationship_name: contains; entity_name: value chain aligns to supply chain by phase id; entity_description: Value-chain phases are aligned to supply-chain phases through phase identifiers.	1
relationship_name: contains; entity_name: value-chain analysis; entity_description: Not provided	1
relationship_name: contains; entity_name: value_chain_data_sources.csv; entity_description: Data sources file	1
relationship_name: contains; entity_name: value_chain_data_sources.csv; entity_description: Schema file listing data sources	1
relationship_name: contains; entity_name: value chain data sources; entity_description: CSV file that lists sources of value chain data.	1
relationship_name: contains; entity_name: value_chain_data_sources; entity_description: Data sources document for value chain metrics	1
relationship_name: contains; entity_name: value chain data sources file; entity_description: File listing sources of data for the value chain.	1
relationship_name: contains; entity_name: value chain; entity_description: A model representing profit, pricing, margins, and cost structure for the gold supply chain.	1
relationship_name: contains; entity_name: value chain; entity_description: A model that details profit, pricing, margins, and cost structure in supply chains.	1
relationship_name: contains; entity_name: value chain; entity_description: A model that includes profit, pricing, margins, and cost structure.	1
relationship_name: contains; entity_name: value chain; entity_description: An interpretation layer that aligns to the supply chain, distinct from the physical layer.	1
relationship_name: contains; entity_name: value chain; entity_description: A sequence of activities that add value to a product or service, aligned to supply chain phases.	1
relationship_name: contains; entity_name: value chain; entity_description: A series of activities that add value to a product or service, forming an analytical layer for economic analysis.	1
relationship_name: contains; entity_name: value chain; entity_description: A set of activities that a company performs to deliver a valuable product or service.	1
relationship_name: contains; entity_name: value chain; entity_description: Domain of application for the tholonic framework, involving the full range of activities that firms carry out to bring a product from conception to end-use.	1
relationship_name: contains; entity_name: value_chain; entity_description: Financial interpretation layer: prices, margins, revenue	1
relationship_name: contains; entity_name: value chain; entity_description: Financial overlay mapping margins and market price to structural cost	1
relationship_name: contains; entity_name: value chain; entity_description: Layer of analysis focused on phase-aligned costs, margins, and prices in the supply chain.	1
relationship_name: contains; entity_name: value chain; entity_description: Layer representing value chain data including carbon credit prices and revenue models.	1
relationship_name: contains; entity_name: value chain; entity_description: Network of value creation activities, capturing how value is added to a product or service.	1
relationship_name: contains; entity_name: value chain; entity_description: The chain of processes that add value and market price to commodities as they move from production to consumer.	1
relationship_name: contains; entity_name: value chain; entity_description: The economic layer involving pricing, margins, profit capture, and value-add stages; strictly separated from physical flow in this ruleset.	1
relationship_name: contains; entity_name: value chain; entity_description: The financial overlay of the supply chain, detailing the payment and profit structures at each phase.	1
relationship_name: contains; entity_name: value chain; entity_description: The financial representation of each phase in a supply chain, focusing on pricing, margins, and market value.	1
relationship_name: contains; entity_name: value chain; entity_description: The full range of activities that businesses engage in to bring a product or service to the market.	1
relationship_name: contains; entity_name: value_chain; entity_description: The layer within the domain (value chain).	1
relationship_name: contains; entity_name: value chain; entity_description: The second analytical layer of the True Value Framework, dealing with phase-aligned costs, margins, and prices.	1
relationship_name: contains; entity_name: value chain; entity_description: The value-chain layer where monetary price is assigned or interpreted.	1
relationship_name: contains; entity_name: value chain; entity_description: value interpretation concept mentioned in the rule	1
relationship_name: contains; entity_name: value chain files; entity_description: Files necessary for the value chain process.	1
relationship_name: contains; entity_name: valuechaininstance; entity_description: The financial overlay that details the payment and margins captured at each phase of an asset's journey.	1
relationship_name: contains; entity_name: value-chain interpretation; entity_description: Second analysis layer for blue carbon.	1
relationship_name: contains; entity_name: value-chain interpretation; entity_description: The activity of interpreting value-chain data	1
relationship_name: contains; entity_name: value chain interpretation; entity_description: The analysis of value addition within the supply chain.	1
relationship_name: contains; entity_name: value-chain layer; entity_description: 	1
relationship_name: contains; entity_name: value-chain layer; entity_description: A layer in the value chain where monetization is valuable, but not a replacement for phase-level system mapping.	1
relationship_name: contains; entity_name: value chain layer; entity_description: Defines the value-chain layer, which separates pricing, margins, and value interpretation from physical supply-chain mapping as per the document.	1
relationship_name: contains; entity_name: value chain layer; entity_description: Economic value creation and distribution component of the AU Blue Economy Bond framework	1
relationship_name: contains; entity_name: value chain layer; entity_description: Models profit, pricing, margins, and cost structure for the gold supply chain	1
relationship_name: contains; entity_name: value chain layer rules; entity_description: Document outlining strict separation rules between value chain and physical supply chain layers in modeling	1
relationship_name: contains; entity_name: value chain logic api; entity_description: API generator logic for the value chain.	1
relationship_name: contains; entity_name: value chain logic api; entity_description: Contains logic and API generator for value chain.	1
relationship_name: contains; entity_name: value chain logic; entity_description: Source code directory for value chain logic and API generation	1
relationship_name: contains; entity_name: value chain mapping; entity_description: Phase-resolved mapping of supply chain actors and flows	1
relationship_name: contains; entity_name: value_chain_metric_definitions.csv; entity_description: Definitions file	1
relationship_name: contains; entity_name: value_chain_metric_definitions.csv; entity_description: Schema file containing metric definitions	1
relationship_name: contains; entity_name: value chain metric definitions; entity_description: CSV file containing definitions of value chain metrics.	1
relationship_name: contains; entity_name: value_chain_metric_definitions; entity_description: Schema containing metric definitions; C-parameter names are POPULATED	1
relationship_name: contains; entity_name: value chain metric definitions file; entity_description: File containing definitions of value chain metrics.	1
relationship_name: contains; entity_name: value_chain_metrics.csv; entity_description: Data store file	1
relationship_name: contains; entity_name: value chain metrics; entity_description: CSV file that stores value chain metrics for analysis.	1
relationship_name: contains; entity_name: value chain metrics; entity_description: Data metrics related to profit, pricing, margins, and cost in a value chain.	1
relationship_name: contains; entity_name: value chain metrics file; entity_description: File storing value chain metrics.	1
relationship_name: contains; entity_name: value_chain_metrics_ndc.csv; entity_description: Schema file containing NDC metrics	1
relationship_name: contains; entity_name: value_chain_metrics_ndc; entity_description: Metric set containing synthetic N-D-C balance indices	1
relationship_name: contains; entity_name: value chain metrics schema; entity_description: CSV file storing value chain metrics data	1
relationship_name: contains; entity_name: value-chain modeling; entity_description: Application domain of N-D-C framework	1
relationship_name: contains; entity_name: value-chain modeling; entity_description: Application of Tholonic patterns to value chain systems.	1
relationship_name: contains; entity_name: value chain ndc schema; entity_description: Schema related to Value Chain NDC.	1
relationship_name: contains; entity_name: value chain phase record; entity_description: A record representing a value-chain phase	1
relationship_name: contains; entity_name: value chain phases; entity_description: Different stages in a supply chain where value is generated and transferred.	1
relationship_name: contains; entity_name: value_chain_phases_ndc.csv; entity_description: Schema file defining NDC phases	1
relationship_name: contains; entity_name: value_chain_phases_ndc; entity_description: Schema defining data categories and phases; contains synthetic N-D-C balance indices	1
relationship_name: contains; entity_name: value-chain records; entity_description: Entities representing records in the value chain that connect to phase IDs only after the physical phase map is established.	1
relationship_name: contains; entity_name: value-chain records; entity_description: Records that capture value aspects; they connect to phase IDs only after the physical phase map is established.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: 	1
relationship_name: contains; entity_name: value chain rules; entity_description: A document outlining the rules for the value chain.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: A document related to pricing rules.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: AI Note: Value Chain Rules document that defines the value-chain layer and specifies separation from physical supply-chain mapping and dependencies on physical phase map establishment.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Document related to value-chain interpretations and their distinct layer from physical phases.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Governance for the value chain elements of the supply chain.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Governance rules for the value chain layer in gold, shea, and aubeb projects	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Guidelines for value chain system modeling practices.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Referenced document	1
relationship_name: contains; entity_name: value chain rules; entity_description: Regulations governing the modeling of the value chain for various supply chains.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Related document containing rules about value chain operations.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Related document containing rules for the value chain layer, governing profit, pricing, and margins.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Related document mentioned in supply_chain_rules.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Related document outlining value-chain modeling guidelines.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: related document reference	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: Related document referenced in the text.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Rules and guidelines for value chain modeling in supply chain analytics.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Rules for modeling the value chain for the gold supply chain, emphasizing strict separation from the physical supply chain.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Rules for modeling the value chain for the gold supply chain, ensuring strict separation from the physical supply chain.	1
relationship_name: contains; entity_name: value chain rules; entity_description: Rules governing the value chain modeling for the gold supply chain.	1
relationship_name: contains; entity_name: value_chain_rules; entity_description: value_chain_rules	1
relationship_name: contains; entity_name: value chain ui; entity_description: Frontend directory for value chain user interface components	1
relationship_name: contains; entity_name: value chain ui; entity_description: Frontend user interface for value chain.	1
relationship_name: contains; entity_name: value chain ui; entity_description: User interface for interacting with the value chain data.	1
relationship_name: contains; entity_name: value creation; entity_description: The process of generating worth or value in a physical chain.	1
relationship_name: contains; entity_name: value cycle closure; entity_description: Whether recycled and recovered gold returns value to sustain upstream production	1
relationship_name: contains; entity_name: value cycle completeness; entity_description: Whether terminal-market value returns to sustain production; measured by π/4.	1
relationship_name: contains; entity_name: value cycle; entity_description: The cyclical process of value propagation through various phases in a supply chain.	1
relationship_name: contains; entity_name: value data sources; entity_description: Sources of data within the value chain.	1
relationship_name: contains; entity_name: value distribution; entity_description: Proportional allocation of financial returns across structural phases in a chain.	1
relationship_name: contains; entity_name: value doubling steps; entity_description: Natural units of value amplification; each ln(2) step corresponds to a doubling.	1
relationship_name: contains; entity_name: value; entity_description: Economic value created within the physical chain	1
relationship_name: contains; entity_name: value; entity_description: The intrinsic worth of goods, services, or markets.	1
relationship_name: contains; entity_name: value equity question; entity_description: Does value reach those who created it? Asked by primary producers, artisanal miners, resource agencies, development finance institutions.	1
relationship_name: contains; entity_name: value extraction; entity_description: extraction of value beyond process cost	1
relationship_name: contains; entity_name: value extraction; entity_description: The process of deriving value from a supply chain without structural justification.	1
relationship_name: contains; entity_name: value extraction; entity_description: The process of taking or extracting value from a system without structural justification.	1
relationship_name: contains; entity_name: value fields; entity_description: Fields containing value-related data	1
relationship_name: contains; entity_name: value flow (usd); entity_description: Financial movement of gold value through the phase.	1
relationship_name: contains; entity_name: value interpretation; entity_description: Aspect related to the interpretation of bond value.	1
relationship_name: contains; entity_name: value interpretation; entity_description: How the value or meaning of ecological performance is interpreted for bond KPIs.	1
relationship_name: contains; entity_name: value interpretation; entity_description: The interpretation of value in a value chain	1
relationship_name: contains; entity_name: value_interpretation; entity_description: The methodology of assigning meaning to data within systemic contexts.	1
relationship_name: contains; entity_name: value layer; entity_description: Layer that handles pricing, margins, and value interpretation; must be kept separate from physical supply-chain mapping.	1
relationship_name: contains; entity_name: value layer linkage rules; entity_description: Rules for linking data between value chain and physical supply chain.	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: 	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: A claim asserting that the value layer must not be mixed with the physical supply chain.	1
relationship_name: contains; entity_name: value layer must not be mixed with physical supply chain; entity_description: A claim emphasizing separation between value layer and physical supply chain.	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: Key governance claim	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: related claim statement	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: Related claim: 'value layer must not be mixed with physical supply chain'	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: The value layer must not be mixed with physical supply-chain modeling.	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: The value layer must not be mixed with the physical supply chain.	1
relationship_name: contains; entity_name: value_layer_must_not_be_mixed_with_physical_supply_chain; entity_description: value_layer_must_not_be_mixed_with_physical_supply_chain	1
relationship_name: contains; entity_name: value metric definitions; entity_description: Definitions of metrics used for value assessment.	1
relationship_name: contains; entity_name: value of c; entity_description: Initial contribution value, C=3.	1
relationship_name: contains; entity_name: value of d; entity_description: Initial definition value, D=5.	1
relationship_name: contains; entity_name: value phase identifier; entity_description: Unique identifier aligning value chain phases with supply chain phases (0-8)	1
